Employee ID,Employee Name,Gender,Age,Department,Job Role,Hire Date,Employment Status,Resignation Date,Education Level,Region,Monthly Salary,Bonus,Performance Score,Overtime Hours,Attendance Rate (%),Years at Company,Job Satisfaction
EMP004823,Employee_4823,Female,40,Sales,Sales Manager,2021-05-03,Active,,High School,Semarang,6795395,7899508,2.61,5,70.21,4.7,1
EMP004824,Employee_4824,Male,35,IT,System Admin,2019-03-03,Active,,High School,Surabaya,7612337,5283173,4.01,59,88.14,6.8,4
EMP004825,Employee_4825,Female,31,Operations,Operations Staff,2022-07-12,Resigned,2025-09-12,High School,Bandung,19349121,1583644,3.29,47,82.39,3.5,1
EMP004826,Employee_4826,Male,34,Finance,Financial Analyst,2019-06-20,Active,,Master,Jakarta,6066359,5942143,3.4,44,72.77,6.5,5
EMP004827,Employee_4827,Female,41,Logistics,Supply Chain Analyst,2023-06-04,Active,,Diploma,Jakarta,13841300,453613,4.88,11,78.76,2.6,3
EMP004828,Employee_4828,Female,53,HR,HR Staff,2023-06-08,Active,,Master,Surabaya,24977342,6357343,3.37,12,83.24,2.6,2
EMP004829,Employee_4829,Female,37,Customer Service,Customer Support,2022-02-23,Active,,Diploma,Yogyakarta,20854276,9672829,4.74,50,78.0,3.9,1
EMP004830,Employee_4830,Male,55,Operations,Operations Manager,2025-08-10,Resigned,2030-11-20,Diploma,Bandung,8591498,9387586,2.97,51,99.26,0.4,1
EMP004831,Employee_4831,Male,25,Sales,Sales Executive,2023-12-20,Active,,Master,Yogyakarta,31001354,2625662,4.12,55,91.65,2.0,3
EMP004832,Employee_4832,Female,23,Operations,Operations Staff,2024-10-19,Active,,High School,Medan,29898948,61254,2.53,45,83.09,1.2,2
EMP004833,Employee_4833,Female,47,Customer Service,Call Center,2025-05-25,Active,,Bachelor,Jakarta,22932806,3115654,2.94,6,90.34,0.6,3
EMP004834,Employee_4834,Male,43,Customer Service,Call Center,2025-06-17,Resigned,2026-11-03,High School,Jakrta,23858248,7303315,4.24,29,85.99,0.5,2
EMP004835,Employee_4835,Male,49,IT,System Admin,2021-06-03,Active,,High School,Semarang,23373399,3094049,4.05,31,96.58,4.6,1
EMP004836,Employee_4836,Male,24,Sales,Sales Executive,2018-05-06,Active,,Diploma,Semarang,26300821,8168895,4.65,5,85.05,7.7,1
EMP004837,Employee_4837,Male,22,HR,HR Manager,2022-08-22,Active,,Master,Jakarta,20381519,7280556,4.52,49,78.09,3.4,2
EMP004838,Employee_4838,Male,46,Customer Service,Customer Support,2021-03-21,Active,,Diploma,Yogyakarta,31251335,1076753,4.16,4,96.07,4.8,2
EMP004839,Employee_4839,Male,25,IT,System Admin,2024-08-11,Active,,Master,Surabaya,27405241,5419385,4.74,51,98.88,1.4,2
EMP004840,Employee_4840,Male,28,IT,Data Analyst,2023-07-23,Active,,High School,Yogyakarta,17077189,5257328,3.82,22,93.4,2.4,5
EMP004841,Employee_4841,Female,42,Logistics,Supply Chain Analyst,2020-03-08,Active,,Bachelor,Semarang,8998225,7110953,2.71,9,72.85,5.8,5
EMP004842,Employee_4842,Female,57,Marketing,Marketing Executive,2019-05-05,Active,,Bachelor,Bandung,32600563,9320370,4.64,35,95.31,6.7,5
EMP004843,Employee_4843,Female,45,HR,HR Staff,2022-06-19,Active,,Bachelor,Semarang,12365257,869427,3.71,22,,3.5,1
EMP004844,Employee_4844,Female,22,Logistics,Warehouse Staff,2023-05-16,Active,,Diploma,Bandung,29495909,2249112,3.79,53,74.14,2.6,2
EMP004845,Employee_4845,Female,32,Operations,Operations Manager,2024-02-08,Active,,High School,Yogyakarta,10294364,9175304,3.36,15,71.23,1.9,5
EMP004846,Employee_4846,Male,43,Operations,Operations Staff,2021-07-03,Active,,Master,Medan,21899299,5617223,2.91,15,92.29,4.5,5
EMP004847,Employee_4847,Female,33,Marketing,SEO Specialist,2025-06-21,Active,,Diploma,Jakarta,24123235,5858260,4.7,32,77.56,0.5,2
EMP004848,Employee_4848,Female,37,Customer Service,Customer Support,2020-02-02,Active,,Diploma,Medan,25662983,7677225,3.65,41,73.2,5.9,3
EMP004849,Employee_4849,Female,42,Sales,Sales Executive,2018-10-25,Active,,Diploma,Yogyakarta,31364285,9514887,4.4,49,93.02,7.2,5
EMP004850,Employee_4850,Male,43,Customer Service,Call Center,2021-03-16,Resigned,2025-12-03,Master,Yogyakarta,5041490,1107364,4.55,38,84.72,4.8,1
EMP004851,Employee_4851,Male,23,Logistics,Warehouse Staff,2022-11-11,Active,,Diploma,Bandung,20264684,7243928,4.85,18,72.47,3.1,4
EMP004852,Employee_4852,Female,37,HR,HR Staff,2023-04-28,Active,,High School,Medan,9911075,5886331,2.94,33,74.18,2.7,4
EMP004853,Employee_4853,Female,40,Logistics,Supply Chain Analyst,2018-08-10,Active,,High School,Surabaya,23140536,558874,3.37,13,97.13,7.4,4
EMP004854,Employee_4854,Male,27,Operations,Operations Manager,2020-05-19,Active,,High School,Surabaya,26747054,2685698,2.65,50,71.58,5.6,2
EMP004855,Employee_4855,Female,51,Operations,Operations Manager,2019-12-31,Active,,High School,Semarang,29614992,6453688,2.73,0,84.35,6.0,5
EMP004856,Employee_4856,Female,55,IT,System Admin,2024-09-28,Resigned,2029-04-07,High School,Medan,19759252,9490474,3.4,8,90.45,1.3,5
EMP004857,Employee_4857,Female,32,Finance,Accountant,2025-08-15,Active,,Bachelor,Medan,33449402,779291,4.63,21,72.76,0.4,2
EMP004858,Employee_4858,Male,53,Logistics,Supply Chain Analyst,2018-10-11,Resigned,2019-05-24,Bachelor,Medan,30791438,4612411,3.18,53,89.17,7.2,4
EMP004859,Employee_4859,Male,35,Marketing,Marketing Executive,2019-10-31,Active,,High School,Jakarta,31363467,8390881,4.34,57,98.21,6.2,2
EMP004860,Employee_4860,Female,23,IT,Data Analyst,2024-08-25,Resigned,2028-07-16,Bachelor,Medan,29008415,5271125,3.84,58,75.08,1.4,4
EMP004861,Employee_4861,Female,48,Marketing,Marketing Executive,2023-12-13,Active,,Master,Semarang,19121811,9376741,4.79,60,98.48,2.1,1
EMP004862,Employee_4862,Female,55,Logistics,Supply Chain Analyst,2021-06-05,Active,,Master,Bandung,20688700,5906736,4.86,18,83.29,4.6,2
EMP004863,Employee_4863,Male,45,Logistics,Warehouse Staff,2025-02-22,Active,,High School,Jakarta,10222610,7132566,4.62,59,85.11,0.9,4
EMP004864,Employee_4864,Male,47,Logistics,Warehouse Staff,2020-02-16,Active,,High School,Surabaya,30218083,4174258,3.81,28,84.51,5.9,1
EMP004865,Employee_4865,Female,52,Logistics,Supply Chain Analyst,2025-06-12,Active,,Master,Bandung,13694425,1900001,2.84,11,70.55,0.6,4
EMP004866,Employee_4866,Male,43,IT,Data Analyst,2024-04-21,Active,,High School,Surabaya,32115951,3942143,3.61,29,73.27,1.7,3
EMP004867,Employee_4867,Female,36,Customer Service,Call Center,2023-12-08,Active,,High School,Yogyakarta,29662781,3796190,2.6,39,73.13,2.1,5
EMP004868,Employee_4868,Female,58,Sales,Sales Manager,2018-09-19,Active,,Master,Yogyakarta,34730053,3649166,4.24,48,92.36,7.3,4
EMP004869,Employee_4869,Male,52,IT,Data Analyst,2020-03-05,Active,,High School,Yogyakarta,4331829,7277712,3.66,10,98.75,5.8,3
EMP004870,Employee_4870,Female,43,HR,Recruiter,2025-10-29,Active,,High School,Medan,29470232,7754714,3.45,22,86.26,0.2,4
EMP004871,Employee_4871,Male,38,IT,Data Analyst,2018-07-09,Active,,High School,Medan,5823831,3940909,3.0,4,90.8,7.5,4
EMP004872,Employee_4872,Male,41,Logistics,Supply Chain Analyst,2019-11-15,Active,,Diploma,Jakarta,33594035,2617070,4.53,22,98.52,6.1,3
EMP004873,Employee_4873,Female,28,Operations,Operations Staff,2022-01-16,Active,,Bachelor,Surabaya,17040305,3649625,3.96,47,93.97,4.0,4
EMP004874,Employee_4874,Male,58,Logistics,Warehouse Staff,2022-11-10,Active,,Master,Bandung,27872089,6395183,3.7,56,93.23,3.1,1
EMP004875,Employee_4875,Male,23,Operations,Operations Staff,2019-03-11,Active,,Diploma,Yogyakarta,18067188,4362652,2.76,45,76.87,6.8,2
EMP004876,Employee_4876,Male,21,Logistics,Supply Chain Analyst,2024-11-27,Active,,Master,Medan,23155249,8840667,4.22,3,77.63,1.1,4
EMP004877,Employee_4877,Male,32,IT,Software Engineer,2024-03-01,Active,,Bachelor,Yogyakarta,10840354,9783139,4.95,12,83.03,1.8,4
EMP004878,Employee_4878,Female,34,Operations,Operations Staff,2020-11-21,Active,,High School,Semarang,7020424,9827342,4.25,7,83.89,5.1,5
EMP004879,Employee_4879,Male,43,IT,System Admin,2018-07-10,Active,,Bachelor,Semarang,9009782,2624009,2.89,10,73.94,7.5,5
EMP004880,Employee_4880,Female,49,HR,HR Staff,2025-01-31,Active,,Bachelor,Bandung,12928555,1560461,4.99,39,90.75,0.9,1
EMP004881,Employee_4881,Male,54,Marketing,SEO Specialist,2018-12-24,Active,,Diploma,Medan,7402324,8243183,3.9,37,87.11,7.0,2
EMP004882,Employee_4882,Male,41,Operations,Operations Manager,2025-01-30,Resigned,2028-02-29,Bachelor,Yogyakarta,20185797,4639961,4.27,37,70.77,0.9,2
EMP004883,Employee_4883,Female,58,Marketing,SEO Specialist,2020-06-29,Resigned,2022-01-08,Bachelor,Semarang,22564862,1125512,2.92,33,89.28,5.5,2
EMP004884,Employee_4884,Female,57,Sales,Sales Manager,2025-05-05,Active,,Bachelor,Medan,14031416,9530697,2.72,14,91.56,0.7,4
EMP004885,Employee_4885,Male,21,HR,Recruiter,2021-03-16,Active,,Bachelor,Bandung,22456698,3045151,4.87,0,71.58,4.8,3
EMP004886,Employee_4886,Female,21,IT,Data Analyst,2022-09-04,Resigned,2027-10-20,Diploma,Bandung,9625233,5272892,3.8,35,,3.3,5
EMP004887,Employee_4887,Female,49,Logistics,Warehouse Staff,2019-11-08,Active,,Bachelor,Yogyakarta,33539032,1543409,3.36,3,70.94,6.2,5
EMP004888,Employee_4888,Female,25,Customer Service,Call Center,2021-08-18,Active,,Master,Jakarta,20913564,1435980,2.9,28,97.62,4.4,3
EMP004889,Employee_4889,Female,34,Marketing,Marketing Executive,2020-08-04,Active,,Bachelor,Jakarta,25577042,2338151,2.57,57,83.45,5.4,5
EMP004890,Employee_4890,Female,55,Sales,Sales Manager,2022-07-28,Active,,Master,Yogyakarta,6672840,4264221,2.53,23,72.99,3.4,5
EMP004891,Employee_4891,Female,49,Operations,Operations Manager,2025-08-27,Active,,High School,Bandung,21738006,5340022,2.72,32,84.37,0.3,5
EMP004892,Employee_4892,Male,25,IT,Software Engineer,2024-09-11,Active,,Master,Yogyakarta,12090367,6894242,3.96,11,83.17,1.3,3
EMP004893,Employee_4893,Female,23,Logistics,Supply Chain Analyst,2018-05-08,Active,,Diploma,Medan,22013655,7202107,4.8,54,80.41,7.7,4
EMP004894,Employee_4894,Male,42,Finance,Accountant,2021-03-09,Active,,High School,Jakarta,19789137,2864630,3.83,2,91.06,4.8,2
EMP004895,Employee_4895,Female,37,Sales,Sales Executive,2025-05-10,Active,,High School,Jakarta,12537443,9871218,3.67,37,94.26,0.6,4
EMP004896,Employee_4896,Male,42,Marketing,SEO Specialist,2021-02-23,Active,,Bachelor,Surabaya,23914948,5087818,4.36,30,80.36,4.9,5
EMP004897,Employee_4897,Female,45,Finance,Financial Analyst,2022-06-19,Active,,Diploma,Bandung,30261347,7246014,4.58,27,72.36,3.5,4
EMP004898,Employee_4898,Female,38,IT,System Admin,2022-06-26,Resigned,2024-11-29,High School,Bandung,13348128,4386742,3.12,13,79.53,3.5,2
EMP004899,Employee_4899,Female,58,Logistics,Supply Chain Analyst,2019-09-27,Active,,Diploma,Bandung,15758613,41101,2.71,52,99.48,6.3,2
EMP004900,Employee_4900,Male,42,Customer Service,Customer Support,2021-04-04,Active,,Diploma,Bandung,34606111,1012364,4.13,29,88.31,4.7,3
EMP004901,Employee_4901,Female,41,Logistics,Supply Chain Analyst,2024-12-07,Resigned,2029-05-12,Diploma,Medan,30507317,3455559,4.94,28,94.63,1.1,5
EMP004902,Employee_4902,Female,22,Sales,Sales Executive,2019-02-28,Active,,Master,Medan,6411395,9772455,4.14,54,92.17,6.8,4
EMP004903,Employee_4903,Male,44,Finance,Accountant,2023-04-28,Active,,Master,Jakarta,15579387,2994999,3.6,4,82.42,2.7,3
EMP004904,Employee_4904,Female,48,Finance,Accountant,2025-03-17,Active,,Master,Semarang,17620053,8631858,4.14,46,71.48,0.8,3
EMP004905,Employee_4905,Male,27,Sales,Sales Executive,2022-01-14,Active,,Diploma,Semarang,6139540,8183659,3.9,15,99.71,4.0,1
EMP004906,Employee_4906,Male,23,Finance,Financial Analyst,2024-11-05,Active,,Diploma,Semarang,33610886,7286377,4.55,48,88.72,1.2,1
EMP004907,Employee_4907,Female,25,Marketing,Marketing Executive,2019-10-23,Active,,Master,Surabaya,8359704,7703224,2.74,26,,6.2,2
EMP004908,Employee_4908,Male,54,Finance,Financial Analyst,2018-12-19,Active,,Diploma,Yogyakarta,17336428,4224180,4.77,27,73.45,7.0,3
EMP004909,Employee_4909,Male,56,Logistics,Supply Chain Analyst,2023-09-14,Active,,High School,Semarang,14422731,2010193,4.61,24,85.08,2.3,3
EMP004910,Employee_4910,Male,26,HR,Recruiter,2024-06-13,Active,,Master,Jakarta,28486360,5287390,3.0,14,78.62,1.6,4
EMP004911,Employee_4911,Male,57,Sales,Sales Executive,2023-09-16,Active,,Master,Semarang,16066257,6003694,3.95,55,93.17,2.3,2
EMP004912,Employee_4912,Male,44,Sales,Sales Manager,2018-08-17,Resigned,2020-12-02,Master,Jakarta,18066267,5414305,2.62,23,73.45,7.4,5
EMP004913,Employee_4913,Male,21,Operations,Operations Staff,2019-04-04,Active,,Diploma,Jakarta,18973056,6756343,4.13,30,79.36,6.7,2
EMP004914,Employee_4914,Female,50,HR,HR Staff,2018-10-14,Resigned,2022-05-24,Diploma,Jakarta,8363154,7390202,2.58,56,79.3,7.2,4
EMP004915,Employee_4915,Female,23,Logistics,Supply Chain Analyst,2018-11-27,Active,,Bachelor,Bandung,7577992,3903713,4.71,48,97.53,7.1,4
EMP004916,Employee_4916,Male,33,Sales,Sales Manager,2020-08-26,Resigned,2023-05-18,Diploma,Semarang,21315185,2780954,3.37,1,79.28,5.4,5
EMP004917,Employee_4917,Male,42,Operations,Operations Manager,2020-09-28,Active,,Master,Surabaya,13039062,2620974,2.73,26,95.17,5.3,4
EMP004918,Employee_4918,Female,41,IT,Data Analyst,2023-08-16,Active,,High School,Surabaya,25933079,5584924,2.51,48,90.56,2.4,2
EMP004919,Employee_4919,Female,45,Marketing,Marketing Executive,2019-09-04,Active,,Bachelor,Semarang,24648327,3041709,4.69,8,71.13,6.3,4
EMP004920,Employee_4920,Female,43,HR,HR Staff,2022-10-11,Active,,Master,Jakarta,34226701,5022625,4.12,7,95.74,3.2,1
EMP004921,Employee_4921,Male,34,Customer Service,Call Center,2020-02-04,Active,,Diploma,Bandung,20842990,4764598,4.84,32,90.24,5.9,1
EMP004922,Employee_4922,Male,27,Logistics,Warehouse Staff,2022-01-30,Resigned,2027-05-28,High School,Yogyakarta,9467451,3925677,3.33,44,79.16,3.9,5
EMP004923,Employee_4923,Male,36,IT,System Admin,2022-01-27,Active,,Bachelor,Semarang,18106565,2401588,,34,83.84,3.9,4
EMP004924,Employee_4924,Male,22,IT,Data Analyst,2019-02-02,Active,,Master,Semarang,27626874,1668474,4.16,33,88.16,6.9,1
EMP004925,Employee_4925,Female,45,IT,System Admin,2020-03-02,Resigned,2023-11-04,Diploma,Bandung,12993726,92576,3.31,50,72.35,5.8,2
EMP004926,Employee_4926,Male,32,Customer Service,Customer Support,2025-07-20,Active,,High School,Medan,17820756,8182469,4.74,45,87.54,0.4,3
EMP004927,Employee_4927,Female,23,Sales,Sales Executive,2021-09-17,Active,,Master,Surabaya,9558685,8881872,4.84,4,74.29,4.3,5
EMP004928,Employee_4928,Male,26,Customer Service,Customer Support,2020-09-10,Active,,High School,Medan,4977799,6922488,3.59,19,,5.3,4
EMP004929,Employee_4929,Male,55,Finance,Accountant,2020-12-18,Resigned,2023-03-17,Master,Jakarta,19526129,9828798,4.97,52,82.89,5.0,2
EMP004930,Employee_4930,Female,28,Sales,Sales Executive,2022-08-06,Active,,Diploma,Surabaya,27625670,4178246,2.73,10,84.24,3.4,3
EMP004931,Employee_4931,Female,31,Operations,Operations Manager,2024-03-27,Active,,Diploma,Yogyakarta,19253247,7688499,2.51,31,97.86,1.8,4
EMP004932,Employee_4932,Female,39,IT,System Admin,2021-07-29,Active,,Bachelor,Jakarta,15729007,5381351,3.44,6,84.27,4.4,4
EMP004933,Employee_4933,Male,21,Customer Service,Call Center,2018-05-20,Active,,Master,Medan,29140018,3709332,2.82,24,70.75,7.6,4
EMP004934,Employee_4934,Female,46,IT,System Admin,2022-06-17,Active,,Diploma,Jakarta,17715720,4656752,3.21,38,79.18,3.5,3
EMP004935,Employee_4935,Male,35,IT,System Admin,2025-10-07,Active,,Master,Bandung,32912645,1891938,3.94,27,98.97,0.2,3
EMP004936,Employee_4936,Male,50,Logistics,Supply Chain Analyst,2018-08-20,Active,,Diploma,Medan,26237891,2446720,2.85,16,75.2,7.4,2
EMP004937,Employee_4937,Female,26,Customer Service,Customer Support,2020-05-11,Active,,Master,Bandung,30663181,7217256,3.0,50,83.87,5.6,5
EMP004938,Employee_4938,Male,25,Marketing,Marketing Executive,2022-05-31,Active,,Diploma,Semarang,30076443,5575231,4.9,58,98.98,3.6,1
EMP004939,Employee_4939,Female,53,IT,System Admin,2020-07-11,Active,,High School,Yogyakarta,25499724,4729459,3.27,35,84.23,5.5,2
EMP004940,Employee_4940,Male,45,IT,System Admin,2021-02-26,Active,,High School,Yogyakarta,29575854,6755030,3.12,33,70.83,4.8,5
EMP004941,Employee_4941,Male,26,Sales,Sales Executive,2022-08-16,Active,,High School,Medan,24807410,5636765,4.79,34,87.05,3.4,5
EMP004942,Employee_4942,Female,38,Finance,Financial Analyst,2022-05-01,Active,,Diploma,Bandung,15254612,314453,4.62,11,89.74,3.7,1
EMP004943,Employee_4943,Female,22,Finance,Accountant,2023-08-07,Resigned,2026-12-22,Bachelor,Jakarta,30166141,4099414,2.59,53,79.09,2.4,1
EMP004944,Employee_4944,Female,43,Sales,Sales Executive,2020-01-11,Active,,Diploma,Medan,27799084,5190741,4.32,4,98.34,6.0,1
EMP004945,Employee_4945,Male,30,Sales,Sales Manager,2022-05-23,Active,,High School,Yogyakarta,26192557,4841076,4.81,10,90.09,3.6,4
EMP004946,Employee_4946,Female,36,IT,System Admin,2023-01-03,Active,,Diploma,Bandung,34954445,6678373,4.99,51,92.52,3.0,4
EMP004947,Employee_4947,Male,54,IT,Software Engineer,2025-09-16,Active,,Diploma,Surabaya,13044262,2717335,2.75,13,78.87,0.3,5
EMP004948,Employee_4948,Female,21,Logistics,Supply Chain Analyst,2018-12-24,Active,,Diploma,Jakarta,20879709,9266686,2.64,46,79.92,7.0,4
EMP004949,Employee_4949,Male,22,Marketing,Marketing Executive,2023-01-27,Active,,Diploma,Yogyakarta,31621599,8174105,3.25,34,92.19,2.9,1
EMP004950,Employee_4950,Female,38,Logistics,Supply Chain Analyst,2024-02-05,Active,,Master,Medan,13165456,740865,4.84,52,81.5,1.9,4
EMP004951,Employee_4951,Female,24,Marketing,Marketing Executive,2018-03-25,Active,,Master,Semarang,23134621,744434,,18,86.55,7.8,3
EMP004952,Employee_4952,Female,22,Logistics,Warehouse Staff,2019-10-30,Active,,Bachelor,Bandung,19026455,2276466,3.5,32,87.91,6.2,1
EMP004953,Employee_4953,Female,55,IT,System Admin,2025-02-26,Active,,High School,Semarang,30546197,4513502,3.41,2,83.52,0.8,5
EMP004954,Employee_4954,Male,31,Finance,Financial Analyst,2023-09-01,Active,,Master,Jakarta,12588149,5948040,2.8,48,70.26,2.3,4
EMP004955,Employee_4955,Male,25,IT,Data Analyst,2025-08-01,Active,,Diploma,Bandung,12813084,3391530,3.46,1,82.36,0.4,3
EMP004956,Employee_4956,Male,27,Sales,Sales Manager,2019-01-14,Active,,Master,Bandung,27404785,4617961,3.81,32,71.75,7.0,5
EMP004957,Employee_4957,Male,32,Logistics,Supply Chain Analyst,2019-12-05,Active,,Bachelor,Surabaya,4470252,4213301,2.5,56,99.47,6.1,3
EMP004958,Employee_4958,Female,49,Logistics,Warehouse Staff,2020-04-26,Active,,Diploma,Semarang,28155044,8457620,4.64,44,90.23,5.7,5
EMP004959,Employee_4959,Male,45,HR,HR Manager,2021-07-26,Active,,High School,Jakarta,32562424,9807483,2.92,38,99.31,4.4,5
EMP004960,Employee_4960,Male,58,IT,Data Analyst,2025-01-27,Resigned,2026-10-24,Bachelor,Surabaya,27980368,3592191,3.47,16,76.93,0.9,1
EMP004961,Employee_4961,Female,29,Customer Service,Call Center,2020-10-14,Active,,Diploma,Surabaya,15139027,4721165,2.68,36,95.2,5.2,1
EMP004962,Employee_4962,Male,53,IT,Software Engineer,2023-10-19,Active,,High School,Yogyakarta,9744152,3008224,3.61,20,90.49,2.2,2
EMP004963,Employee_4963,Female,54,IT,System Admin,2022-02-11,Active,,Diploma,Medan,14068928,6313635,4.88,12,76.98,3.9,5
EMP004964,Employee_4964,Female,46,Operations,Operations Staff,2019-12-24,Active,,Bachelor,Medan,16778838,8774261,3.99,42,73.24,6.0,1
EMP004965,Employee_4965,Male,36,Finance,Accountant,2018-04-13,Active,,Bachelor,Jakarta,13489938,2194006,3.24,20,85.99,7.7,1
EMP004966,Employee_4966,Female,26,Sales,Sales Manager,2019-01-24,Active,,Diploma,Yogyakarta,19915073,5695237,4.92,22,89.16,6.9,1
EMP004967,Employee_4967,Male,21,IT,System Admin,2022-07-08,Active,,Master,Yogyakarta,22922023,5147300,2.58,36,90.58,3.5,4
EMP004968,Employee_4968,Female,22,Sales,Sales Manager,2020-01-01,Active,,Bachelor,Jakarta,23818805,200429,4.51,27,89.18,6.0,2
EMP004969,Employee_4969,Female,29,Customer Service,Call Center,2021-10-08,Active,,Master,Surabaya,32934744,4294600,4.7,37,93.72,4.2,3
EMP004970,Employee_4970,Female,34,Operations,Operations Manager,2018-07-09,Active,,High School,Semarang,26252536,7160557,2.86,0,94.56,7.5,4
EMP004971,Employee_4971,Female,33,HR,HR Manager,2018-01-11,Active,,Bachelor,Yogyakarta,23156904,956935,3.03,3,95.14,8.0,1
EMP004972,Employee_4972,Male,22,Customer Service,Customer Support,2020-10-15,Active,,Diploma,Medan,31475455,8489877,2.65,11,95.49,5.2,2
EMP004973,Employee_4973,Female,49,HR,HR Manager,2020-08-06,Resigned,2023-01-01,Bachelor,Surabaya,15157443,7274325,3.21,25,81.25,5.4,4
EMP004974,Employee_4974,Male,30,Logistics,Supply Chain Analyst,2023-02-17,Active,,High School,Jakarta,10854682,142373,,37,95.63,2.9,3
EMP004975,Employee_4975,Female,45,HR,HR Staff,2019-08-20,Active,,Bachelor,Semarang,7074738,2966006,2.97,8,81.05,6.4,3
EMP004976,Employee_4976,Female,45,HR,HR Manager,2019-07-07,Active,,Bachelor,Semarang,34865629,3713822,4.08,2,79.9,6.5,5
EMP004977,Employee_4977,Female,44,Marketing,Marketing Executive,2018-07-14,Active,,Diploma,Yogyakarta,4087704,2863549,3.89,34,89.43,7.5,1
EMP004978,Employee_4978,Female,57,Sales,Sales Manager,2021-06-14,Active,,Diploma,Yogyakarta,28349132,1527736,4.25,50,84.53,4.6,3
EMP004979,Employee_4979,Male,34,Logistics,Warehouse Staff,2025-03-19,Resigned,2028-12-30,Diploma,Medan,12105864,4804178,4.6,54,84.45,0.8,2
EMP004980,Employee_4980,Female,58,Logistics,Warehouse Staff,2022-02-24,Active,,Master,Semarang,12100605,942004,4.93,13,84.61,3.9,2
EMP004981,Employee_4981,Male,28,Marketing,Marketing Executive,2023-08-17,Resigned,2028-04-08,High School,Yogyakarta,14123197,8159363,3.12,10,80.22,2.4,4
EMP004982,Employee_4982,Female,28,Operations,Operations Manager,2022-05-16,Active,,Master,Bandung,16447236,6852973,3.84,23,84.63,3.6,2
EMP004983,Employee_4983,Female,30,Operations,Operations Manager,2022-02-24,Active,,Master,Surabaya,27612192,9436514,4.89,52,79.2,3.9,3
EMP004984,Employee_4984,Male,32,Finance,Accountant,2023-10-19,Active,,Diploma,Jakarta,13641590,2521238,3.55,38,80.37,2.2,5
EMP004985,Employee_4985,Female,56,IT,Software Engineer,2025-09-12,Active,,High School,Medan,9375898,5197253,4.03,34,76.44,0.3,3
EMP004986,Employee_4986,Male,28,Finance,Financial Analyst,2023-10-02,Resigned,2025-11-23,Bachelor,Medan,5482375,7406373,3.53,48,92.05,2.2,2
EMP004987,Employee_4987,Male,33,Finance,Financial Analyst,2021-06-08,Active,,Bachelor,Medan,31079682,3348892,4.01,2,95.09,4.6,4
EMP004988,Employee_4988,Female,41,HR,HR Staff,2020-09-06,Active,,High School,Semarang,12031025,4857022,4.33,17,90.6,5.3,1
EMP004989,Employee_4989,Female,43,HR,Recruiter,2018-10-11,Resigned,2022-12-10,Diploma,Surabaya,31205416,7804963,2.78,29,72.13,7.2,5
EMP004990,Employee_4990,Female,41,Customer Service,Call Center,2025-07-30,Active,,High School,Semarang,23771478,7736634,2.77,0,78.19,0.4,4
EMP004991,Employee_4991,Female,22,IT,System Admin,2020-04-09,Active,,High School,Medan,24344388,6739770,3.03,57,82.55,5.7,4
EMP004992,Employee_4992,Male,41,Sales,Sales Executive,2023-07-05,Active,,High School,Surabaya,11925270,7409046,3.28,52,80.73,2.5,5
EMP004993,Employee_4993,Female,39,Logistics,Warehouse Staff,2020-01-25,Resigned,2024-02-03,Master,Jakarta,17780827,664640,2.63,18,91.6,5.9,4
EMP004994,Employee_4994,Male,28,IT,Data Analyst,2020-11-16,Active,,Diploma,Bandung,31125792,2804554,3.53,23,80.76,5.1,5
EMP004995,Employee_4995,Male,38,Sales,Sales Executive,2021-10-29,Active,,Master,Surabaya,33568428,7872849,4.27,57,75.78,4.2,2
EMP004996,Employee_4996,Female,50,Finance,Accountant,2025-06-19,Active,,Diploma,Yogyakarta,6813726,4488034,3.16,17,80.06,0.5,2
EMP004997,Employee_4997,Male,27,Sales,Sales Manager,2019-06-12,Resigned,2023-03-30,Master,Bandung,32892645,8974734,4.1,60,92.85,6.6,1
EMP004998,Employee_4998,Female,28,IT,System Admin,2020-07-24,Resigned,2025-12-15,Diploma,Yogyakarta,18928892,6639250,3.4,31,96.24,5.4,2
EMP004999,Employee_4999,Male,40,Operations,Operations Staff,2024-12-09,Resigned,2026-01-24,Bachelor,Yogyakarta,7521991,7276932,3.42,35,,1.1,2
EMP005000,Employee_5000,Male,45,Logistics,Supply Chain Analyst,2019-08-14,Active,,Bachelor,Semarang,7059755,5950859,4.73,46,94.56,6.4,1
EMP005001,Employee_5001,Female,50,Logistics,Supply Chain Analyst,2020-10-05,Active,,Bachelor,Medan,4189182,2851794,2.78,33,71.04,5.2,1
EMP005002,Employee_5002,Female,31,Operations,Operations Manager,2020-10-13,Resigned,2024-04-06,Diploma,Surabaya,16136881,2525819,2.52,29,77.12,5.2,3
EMP005003,Employee_5003,Male,41,IT,System Admin,2024-09-06,Active,,Diploma,Semarang,10318954,9155909,4.78,45,87.06,1.3,2
EMP005004,Employee_5004,Male,35,Marketing,SEO Specialist,2025-03-29,Active,,High School,Surabaya,28202275,5259627,3.28,22,,0.8,2
EMP005005,Employee_5005,Male,57,Logistics,Warehouse Staff,2018-01-31,Active,,Bachelor,Medan,34455723,5659647,4.73,40,88.84,7.9,5
EMP005006,Employee_5006,Female,44,Marketing,SEO Specialist,2022-10-01,Resigned,2028-03-04,Diploma,Semarang,27368347,1489891,3.6,60,73.35,3.3,2
