Employee ID,Employee Name,Gender,Age,Department,Job Role,Hire Date,Employment Status,Resignation Date,Education Level,Region,Monthly Salary,Bonus,Performance Score,Overtime Hours,Attendance Rate (%),Years at Company,Job Satisfaction
EMP004669,Employee_4669,Female,26,IT,System Admin,2025-04-30,Resigned,,Bachelor,Medan,16906473,4421043,4.16,21,82.64,1.2046543463381245,4
EMP004670,Employee_4670,Male,47,Finance,Accountant,2025-12-05,Active,,Master,Bandung,28502612,9685151,4.87,59,83.09,0.6050650239561944,3
EMP004671,Employee_4671,Male,39,IT,Software Engineer,2020-07-11,Active,,High School,Bandung,16055702,5822162,3.68,43,95.54,6.006844626967831,4
EMP004672,Employee_4672,Male,26,Operations,Operations Manager,2019-04-07,Active,,Master,Jakarta,11349242,6319475,4.69,31,97.61,7.268993839835729,1
EMP004673,Employee_4673,Female,33,Finance,Accountant,2021-12-30,Active,,Master,Surabaya,9195874,762764,4.5,21,76.98,4.5366187542778915,2
EMP004674,Employee_4674,Male,27,Sales,Sales Manager,2023-12-22,Active,,Diploma,Surabaya,6752051,4678052,4.04,37,81.31,2.5598904859685145,3
EMP004675,Employee_4675,Male,39,Marketing,Marketing Executive,2020-09-04,Active,,High School,Surabaya,32269971,8299323,2.87,29,95.09,5.856262833675565,1
EMP004676,Employee_4676,Female,43,Operations,Operations Manager,2023-03-26,Active,,Bachelor,Bandung,24125844,3476018,2.99,42,87.87,3.3018480492813143,1
EMP004677,Employee_4677,Male,39,Operations,Operations Staff,2020-12-18,Active,,Bachelor,Yogyakarta,17287001,3704551,4.66,5,96.91,5.568788501026694,1
EMP004678,Employee_4678,Male,36,Finance,Financial Analyst,2020-07-12,Active,,Diploma,Medan,10178393,9207977,4.72,60,91.52,6.0041067761806985,1
EMP004679,Employee_4679,Male,23,Logistics,Supply Chain Analyst,2020-06-19,Active,,Bachelor,Yogyakarta,20491462,3091747,3.79,33,80.9,6.067077344284736,4
EMP004680,Employee_4680,Male,43,Customer Service,Customer Support,2023-05-14,Active,,Diploma,Yogyakarta,5251784,8293559,3.74,33,80.24,3.167693360711841,4
EMP004681,Employee_4681,Female,33,Finance,Financial Analyst,2023-05-04,Active,,Bachelor,Yogyakarta,16162467,2866084,2.58,16,83.93,3.1950718685831623,5
EMP004682,Employee_4682,Female,29,Operations,Operations Staff,2025-05-21,Active,,Bachelor,Semarang,24225430,7758192,3.13,43,91.19,1.1471594798083504,1
EMP004683,Employee_4683,Male,34,HR,Recruiter,2025-11-20,Active,,Bachelor,Bandung,26993107,2126433,3.21,50,96.38,0.6461327857631759,4
EMP004684,Employee_4684,Male,43,Customer Service,Customer Support,2025-06-12,Active,,High School,Medan,32077945,3632910,4.71,55,88.61,1.0869267624914443,4
EMP004685,Employee_4685,Male,55,Logistics,Supply Chain Analyst,2018-10-12,Resigned,,Diploma,Medan,20399038,2699150,3.51,22,99.1,7.753593429158111,1
EMP004686,Employee_4686,Female,37,Operations,Warehouse Staff,2020-05-27,Active,,Bachelor,Jakarta,29779842,3164680,4.78,27,84.33,6.1300479123887746,4
EMP004687,Employee_4687,Female,46,Finance,Financial Analyst,2025-06-25,Active,,High School,Semarang,18314553,7105523,3.93,2,84.17,1.051334702258727,1
EMP004688,Employee_4688,Female,49,HR,HR Manager,2020-01-09,Active,,Master,Yogyakarta,8679935,7061763,2.69,10,89.95,6.510609171800137,2
EMP004689,Employee_4689,Male,43,Finance,Financial Analyst,2020-01-30,Resigned,,Master,Yogyakarta,13024065,2059060,4.51,48,77.12,6.453114305270363,4
EMP004690,Employee_4690,Male,39,HR,Recruiter,2018-05-29,Resigned,,Diploma,Medan,5694526,877329,3.62,1,85.13,8.125941136208077,1
EMP004691,Employee_4691,Male,34,Marketing,Marketing Executive,2020-12-17,Active,,Bachelor,Surabaya,30418710,9519763,4.33,14,77.9,5.5715263518138265,5
EMP004692,Employee_4692,Male,52,Logistics,Warehouse Staff,2018-12-18,Active,,Master,Bandung,16951263,128026,2.85,35,80.89,7.57015742642026,3
EMP004693,Employee_4693,Male,53,Finance,Accountant,2025-10-20,Active,,Master,Bandung,13153762,9242497,3.24,27,90.5,0.731006160164271,4
EMP004694,Employee_4694,Male,43,IT,System Admin,2025-07-08,Active,,High School,Bandung,20740542,3530858,4.61,35,88.73,1.0157426420260096,4
EMP004695,Employee_4695,Female,27,Finance,Accountant,2024-02-07,Active,,Master,Jakarta,19405778,5272063,2.64,35,77.48,2.431211498973306,1
EMP004696,Employee_4696,Male,57,IT,Software Engineer,2024-03-03,Active,,Bachelor,Yogyakarta,25279328,7562481,3.94,18,89.91,2.3627652292950034,1
EMP004697,Employee_4697,Female,26,Logistics,Supply Chain Analyst,2022-04-11,Resigned,2022-03-09,Bachelor,Yogyakarta,19994474,8355460,2.67,26,89.88,-0.09034907597535935,3
EMP004698,Employee_4698,Female,42,Marketing,SEO Specialist,2023-10-18,Active,,Master,Bandung,23295354,2786437,3.32,47,89.54,2.737850787132101,2
EMP004699,Employee_4699,Male,49,Finance,Accountant,2018-11-26,Active,,High School,Semarang,31797680,7131196,3.38,58,96.12,7.630390143737166,1
EMP004700,Employee_4700,Male,52,IT,Data Analyst,2022-10-19,Active,,Diploma,Bandung,11924321,3854472,4.78,23,84.25,3.7344284736481863,3
EMP004701,Employee_4701,Male,38,Finance,Financial Analyst,2023-01-11,Active,,Diploma,Medan,33722272,383249,3.16,37,88.07,3.5044490075290895,1
EMP004702,Employee_4702,Male,37,Finance,Financial Analyst,2022-12-27,Active,,Diploma,Jakarta,25375827,3928403,2.57,59,76.5,3.5455167693360714,5
EMP004703,Employee_4703,Male,45,HR,Recruiter,2019-03-17,Active,,Diploma,Surabaya,27102610,7576932,3.26,3,88.34,7.326488706365503,4
EMP004704,Employee_4704,Female,29,Finance,Accountant,2020-10-24,Resigned,2023-08-05,Bachelor,Bandung,29508173,6032556,3.57,28,87.18,2.7789185489390826,3
EMP004705,Employee_4705,Male,38,Finance,Accountant,2018-06-18,Active,,Master,Surabaya,9716524,2690528,2.9,47,95.61,8.071184120465434,4
EMP004706,Employee_4706,Male,58,Customer Service,Customer Support,2022-04-22,Active,,Diploma,Bandung,7917845,4880305,3.44,40,80.53,4.227241615331964,4
EMP004707,Employee_4707,Male,39,HR,Recruiter,2020-07-30,Resigned,,Bachelor,Surabaya,29068353,6444213,3.4,48,97.19,5.95482546201232,2
EMP004708,Employee_4708,Female,43,Sales,Sales Executive,2021-08-17,Active,,Bachelor,Medan,5666757,2179189,3.15,44,93.4,4.906228610540725,3
EMP004709,Employee_4709,Male,22,Customer Service,Call Center,2024-03-17,Active,,Master,Medan,20349426,6372651,4.07,31,76.21,2.324435318275154,2
EMP004710,Employee_4710,Female,22,Finance,Financial Analyst,2023-05-14,Resigned,2026-07-14,Bachelor,Medan,17097970,1090092,2.84,48,87.87,3.167693360711841,2
EMP004711,Employee_4711,Male,24,HR,HR Staff,2020-08-01,Active,,Master,Jakarta,19186276,9595731,4.85,44,84.72,5.949349760438056,5
EMP004712,Employee_4712,Male,26,Customer Service,Customer Support,2019-11-13,Active,,Master,Semarang,7670400,7032141,2.75,43,81.51,6.666666666666667,5
EMP004713,Employee_4713,Female,23,Sales,Sales Manager,2019-04-14,Active,,Master,Bandung,5062370,2866540,4.82,29,98.44,7.2498288843258045,3
EMP004714,Employee_4714,Male,40,Finance,Accountant,2021-03-07,Active,,High School,Surabaya,25081754,5293946,4.69,40,92.05,5.352498288843258,1
EMP004715,Employee_4715,Male,46,HR,Recruiter,2019-11-28,Active,,Diploma,Semarang,13264513,74068,4.63,23,82.42,6.625598904859685,1
EMP004716,Employee_4716,Female,24,Marketing,Marketing Executive,2022-07-15,Active,,Diploma,Jakarta,8676995,7518549,3.05,60,97.93,3.997262149212868,2
EMP004717,Employee_4717,Female,26,Sales,Sales Manager,2025-05-20,Active,,High School,Medan,16783698,6184784,2.74,25,85.13,1.1498973305954825,1
EMP004718,Employee_4718,Female,27,Sales,Sales Manager,2019-09-27,Active,,Bachelor,Surabaya,8893274,5804961,3.88,8,87.04,6.795345653661875,5
EMP004719,Employee_4719,Male,24,Finance,Accountant,2025-07-06,Active,,High School,Bandung,4507106,8810616,4.18,20,81.18,1.0212183436002737,5
EMP004720,Employee_4720,Female,56,Marketing,SEO Specialist,2021-04-25,Resigned,2024-03-11,High School,Bandung,32245448,7020938,2.95,38,85.02,2.8774811772758384,1
EMP004721,Employee_4721,Male,48,Operations,Operations Manager,2022-07-01,Active,,Diploma,Medan,27020454,2000056,2.97,39,90.43,4.035592060232717,3
EMP004722,Employee_4722,Female,38,Sales,Sales Executive,2023-09-18,Resigned,,Bachelor,Surabaya,34601967,7613232,2.67,4,81.84,2.8199863107460645,3
EMP004723,Employee_4723,Male,23,Operations,Operations Staff,2021-03-21,Active,,Diploma,Bandung,14087811,5773456,4.53,20,94.46,5.314168377823409,2
EMP004724,Employee_4724,Female,55,Marketing,SEO Specialist,2019-12-18,Resigned,,High School,Medan,34119479,7575083,4.85,40,91.55,6.570841889117043,3
EMP004725,Employee_4725,Male,37,Marketing,Marketing Executive,2024-11-28,Active,,Diploma,Semarang,26567362,5319406,3.06,50,76.46,1.623545516769336,4
EMP004726,Employee_4726,Male,28,Logistics,Warehouse Staff,2019-01-27,Active,,Diploma,Surabaya,28382427,2099142,3.92,35,94.3,7.460643394934976,4
EMP004727,Employee_4727,Female,48,Marketing,Marketing Executive,2021-07-21,Resigned,,High School,Semarang,18089663,5244621,3.1,40,74.75,4.980150581793292,1
EMP004728,Employee_4728,Male,47,Marketing,SEO Specialist,2022-08-18,Active,,Diploma,Bandung,5685809,8303685,4.82,8,89.38,3.9041752224503763,4
EMP004729,Employee_4729,Female,51,Customer Service,Call Center,2020-02-03,Active,,Diploma,Jakarta,9224153,8072513,4.43,46,93.01,6.442162902121835,2
EMP004730,Employee_4730,Male,31,Customer Service,Customer Support,2019-10-15,Active,,Master,Semarang,6446402,486014,4.42,29,81.54,6.746064339493498,4
EMP004731,Employee_4731,Female,25,Finance,Financial Analyst,2018-01-14,Active,,Bachelor,Surabaya,7768212,7129515,3.84,15,93.18,8.49555099247091,5
EMP004732,Employee_4732,Male,22,Sales,Sales Manager,2024-04-23,Active,,Master,Surabaya,22156988,4984965,2.72,59,72.67,2.223134839151266,1
EMP004733,Employee_4733,Female,31,Customer Service,Customer Support,2022-08-01,Active,,Bachelor,Semarang,17088043,2095517,4.48,12,93.22,3.9507186858316223,2
EMP004734,Employee_4734,Female,49,Marketing,Marketing Executive,2020-01-30,Active,,High School,Semarang,13668666,1837252,2.88,37,82.19,6.453114305270363,5
EMP004735,Employee_4735,Male,55,Sales,Sales Executive,2025-08-12,Active,,Bachelor,Jakarta,18737478,5196938,4.63,41,84.41,0.919917864476386,5
EMP004736,Employee_4736,Female,30,Sales,Sales Executive,2025-07-30,Active,,Diploma,Yogyakarta,25330701,1892557,2.57,5,91.36,0.9555099247091033,1
EMP004737,Employee_4737,Female,21,Sales,Sales Manager,2025-04-13,Active,,Diploma,Bandung,32256685,1543108,3.57,29,99.16,1.2511978097193703,1
EMP004738,Employee_4738,Female,38,Finance,Accountant,2025-05-02,Active,,Bachelor,Jakarta,5817364,8330351,3.92,40,98.2,1.1991786447638604,4
EMP004739,Employee_4739,Male,24,Customer Service,Customer Support,2020-09-26,Active,,Master,Medan,33300545,677904,4.07,41,90.15,5.796030116358659,1
EMP004740,Employee_4740,Female,26,HR,HR Staff,2020-02-13,Active,,High School,Surabaya,21293798,2047096,4.01,34,70.5,6.414784394250513,2
EMP004741,Employee_4741,Female,23,Logistics,Warehouse Staff,2020-12-25,Active,,Master,Semarang,28091323,7559535,3.33,58,88.72,5.549623545516769,3
EMP004742,Employee_4742,Male,34,Customer Service,Customer Support,2023-05-02,Active,,Diploma,Semarang,16311947,7155633,4.16,25,76.69,3.2005475701574264,1
EMP004743,Employee_4743,Male,56,IT,Software Engineer,2022-02-01,Active,,Diploma,Medan,5007929,8060839,4.31,6,85.13,4.446269678302532,2
EMP004744,Employee_4744,Female,56,Finance,Financial Analyst,2023-03-12,Resigned,,High School,Surabaya,21599807,3862115,3.37,15,93.65,3.3401779603011637,2
EMP004745,Employee_4745,Male,35,Sales,Sales Executive,2019-04-24,Active,,Master,Yogyakarta,21385663,1476909,4.45,47,75.1,7.222450376454483,2
EMP004746,Employee_4746,Female,23,Marketing,SEO Specialist,2024-11-12,Resigned,2026-07-14,Bachelor,Medan,29951777,5704055,3.12,31,88.49,1.6673511293634498,3
EMP004747,Employee_4747,Female,23,Operations,Operations Manager,2018-01-05,Active,,Diploma,Yogyakarta,29930638,7053521,4.88,8,92.57,8.5201916495551,4
EMP004748,Employee_4748,Male,50,Marketing,Marketing Executive,2022-09-25,Active,,High School,Medan,13990720,8228477,3.03,10,80.24,3.800136892539357,4
EMP004749,Employee_4749,Female,23,IT,System Admin,2020-11-18,Active,,Diploma,Surabaya,13693774,3108730,2.72,35,94.5,5.650924024640657,4
EMP004750,Employee_4750,Male,25,Logistics,Warehouse Staff,2019-08-25,Resigned,,Bachelor,Surabaya,26944358,24453,3.74,14,78.0,6.885694729637235,1
EMP004751,Employee_4751,Male,40,Sales,Sales Executive,2020-11-19,Resigned,,Diploma,Semarang,33498478,7838548,3.89,14,91.16,5.648186173853525,5
EMP004752,Employee_4752,Female,51,IT,Data Analyst,2024-07-29,Active,,Bachelor,Yogyakarta,8210488,9507269,4.2,13,79.54,1.9575633127994525,3
EMP004753,Employee_4753,Female,49,Logistics,Supply Chain Analyst,2019-05-01,Active,,High School,Surabaya,31452497,2409354,2.81,6,91.04,7.2032854209445585,5
EMP004754,Employee_4754,Female,49,Operations,Operations Manager,2023-07-28,Active,,High School,Yogyakarta,22904467,8022121,2.56,2,88.69,2.9623545516769334,3
EMP004755,Employee_4755,Female,38,Customer Service,Customer Support,2025-05-11,Active,,High School,Semarang,22582295,9471564,4.11,54,97.91,1.1745379876796715,4
EMP004756,Employee_4756,Female,21,Customer Service,Call Center,2023-05-10,Active,,Diploma,Medan,28588467,8128988,2.54,59,97.56,3.1786447638603694,2
EMP004757,Employee_4757,Female,23,Marketing,SEO Specialist,2024-06-10,Active,,Master,Bandung,33962938,8350682,3.83,22,87.57,2.0917180013689256,3
EMP004758,Employee_4758,Male,21,IT,Data Analyst,2020-11-10,Resigned,2022-05-09,Bachelor,Medan,23449941,3866392,2.92,33,79.75,1.4921286789869952,3
EMP004759,Employee_4759,Female,34,Marketing,Marketing Executive,2019-11-15,Active,,High School,Bandung,12016228,6130085,2.75,18,71.77,6.661190965092403,2
EMP004760,Employee_4760,Male,25,HR,HR Manager,2021-09-27,Active,,Diploma,Bandung,17285959,4887434,4.16,20,90.53,4.7939767282683095,2
EMP004761,Employee_4761,Female,35,Finance,Financial Analyst,2020-07-20,Active,,High School,Surabaya,20315683,8946555,3.38,19,97.97,5.982203969883641,3
EMP004762,Employee_4762,Male,36,Marketing,Marketing Executive,2018-11-17,Active,,Master,Bandung,27789300,9692370,2.7,10,82.18,7.655030800821355,4
EMP004763,Employee_4763,Male,57,Marketing,SEO Specialist,2025-12-05,Active,,Master,Jakarta,33035196,8630090,3.71,41,75.86,0.6050650239561944,3
EMP004764,Employee_4764,Male,23,IT,Software Engineer,2020-10-03,Active,,Diploma,Semarang,29467783,5905671,2.97,27,85.99,5.776865160848733,5
EMP004765,Employee_4765,Female,39,HR,HR Staff,2019-11-23,Active,,Bachelor,Medan,12407459,4726734,2.96,54,96.0,6.639288158795345,3
EMP004766,Employee_4766,Male,58,Logistics,Warehouse Staff,2021-11-25,Active,,Master,Surabaya,5659055,6326629,2.66,18,80.95,4.632443531827516,5
EMP004767,Employee_4767,Female,52,Marketing,Marketing Executive,2021-04-13,Active,,Master,Yogyakarta,14742259,1618634,2.97,58,76.7,5.25119780971937,1
EMP004768,Employee_4768,Male,55,Operations,Operations Staff,2022-04-24,Active,,High School,Bandung,22908175,9517399,3.68,53,88.05,4.2217659137577,1
EMP004769,Employee_4769,Female,37,Sales,Sales Executive,2021-08-23,Resigned,,Diploma,Yogyakarta,32482719,2566010,3.23,47,93.05,4.889801505817933,2
EMP004770,Employee_4770,Female,51,Finance,Financial Analyst,2019-08-13,Resigned,2021-10-09,High School,Medan,32982091,615342,4.6,15,79.66,2.1574264202600957,5
EMP004771,Employee_4771,Female,33,Marketing,SEO Specialist,2024-01-09,Active,,Diploma,Yogyakarta,21243035,8938656,3.81,56,93.22,2.510609171800137,3
EMP004772,Employee_4772,Female,44,Operations,Operations Staff,2025-01-20,Resigned,,High School,Jakarta,23765336,6822487,4.65,13,88.99,1.4784394250513346,4
EMP004773,Employee_4773,Female,32,Marketing,Marketing Executive,2021-07-18,Active,,Bachelor,Jakarta,6320191,3621475,2.64,23,82.6,4.988364134154689,3
EMP004774,Employee_4774,Male,29,Logistics,Warehouse Staff,2019-07-02,Active,,High School,Surabaya,18420080,4480281,3.53,40,98.59,7.0335386721423685,2
EMP004775,Employee_4775,Female,27,Operations,Operations Manager,2023-12-03,Active,,Bachelor,Bandung,12568704,3844750,2.66,59,86.99,2.6119096509240247,1
EMP004776,Employee_4776,Male,49,Customer Service,Customer Support,2024-04-14,Active,,Diploma,Yogyakarta,20280875,4554661,4.81,47,76.15,2.2477754962354553,5
EMP004777,Employee_4777,Male,37,Logistics,Supply Chain Analyst,2019-04-11,Active,,Bachelor,Semarang,26960789,9271963,4.95,49,90.97,7.258042436687201,5
EMP004778,Employee_4778,Female,21,Finance,Accountant,2018-06-02,Active,,Diploma,Semarang,19602852,569279,3.36,39,79.88,8.114989733059549,3
EMP004779,Employee_4779,Female,40,Customer Service,Call Center,2025-02-24,Resigned,,Master,Jakarta,21522496,2642456,4.44,19,73.95,1.3826146475017111,3
EMP004780,Employee_4780,Female,37,Logistics,Supply Chain Analyst,2021-08-02,Resigned,2023-11-12,Master,Yogyakarta,29122188,2393983,3.3,2,84.66,2.2778918548939084,5
EMP004781,Employee_4781,Female,31,Marketing,Marketing Executive,2020-10-26,Active,,High School,Jakarta,33346137,7764732,4.63,10,79.83,5.713894592744696,4
EMP004782,Employee_4782,Female,22,HR,HR Manager,2020-05-27,Active,,Diploma,Yogyakarta,18934594,5093146,4.62,3,76.42,6.1300479123887746,1
EMP004783,Employee_4783,Male,40,Customer Service,Call Center,2018-06-18,Active,,Master,Medan,16755444,5599185,4.21,21,85.13,8.071184120465434,4
EMP004784,Employee_4784,Male,56,Operations,System Admin,2022-06-27,Active,,Master,Surabaya,24151767,4336153,3.23,23,72.55,4.046543463381246,1
EMP004785,Employee_4785,Male,55,Customer Service,Customer Support,2020-03-20,Active,,Bachelor,Medan,15854294,4135555,4.75,5,80.47,6.316221765913758,4
EMP004786,Employee_4786,Female,33,Finance,Accountant,2022-08-08,Active,,Diploma,Surabaya,34935355,8833478,2.58,52,97.85,3.9315537303216974,3
EMP004787,Employee_4787,Male,33,HR,HR Manager,2025-05-09,Active,,High School,Semarang,34423679,1340251,3.17,50,74.58,1.1800136892539357,4
EMP004788,Employee_4788,Female,41,Operations,Operations Staff,2025-07-23,Active,,Diploma,Jakarta,31597136,3713931,2.83,39,71.32,0.974674880219028,1
EMP004789,Employee_4789,Female,29,Customer Service,Customer Support,2025-10-29,Active,,Diploma,Semarang,19730716,5851213,3.24,6,80.77,0.7063655030800822,4
EMP004790,Employee_4790,Female,56,IT,Software Engineer,2020-07-17,Active,,High School,Surabaya,21183267,8268633,3.1,11,87.11,5.990417522245037,1
EMP004791,Employee_4791,Male,39,Sales,Sales Executive,2025-07-11,Active,,Bachelor,Medan,25686613,3023131,3.18,56,95.99,1.0075290896646132,5
EMP004792,Employee_4792,Female,41,Marketing,SEO Specialist,2021-02-20,Active,,Bachelor,Medan,23196928,6160399,2.76,11,72.23,5.393566050650239,1
EMP004793,Employee_4793,Female,58,Sales,Sales Manager,2021-07-13,Active,,Bachelor,Jakarta,20271627,587240,4.57,36,85.72,5.002053388090349,5
EMP004794,Employee_4794,Male,35,Sales,Sales Manager,2018-12-10,Active,,Master,Bandung,30335968,4558461,2.69,39,72.0,7.592060232717317,5
EMP004795,Employee_4795,Male,21,Customer Service,Call Center,2019-03-07,Active,,Diploma,Jakarta,10065743,2453270,2.92,31,79.82,7.353867214236824,3
EMP004796,Employee_4796,Female,37,HR,HR Staff,2021-03-14,Active,,Master,Surabaya,25565609,1272922,4.64,28,74.92,5.333333333333333,4
EMP004797,Employee_4797,Male,45,Logistics,Warehouse Staff,2019-12-09,Active,,Bachelor,Jakarta,16272195,3013303,2.69,2,73.92,6.595482546201232,2
EMP004798,Employee_4798,Male,44,HR,Recruiter,2022-06-22,Active,,Bachelor,Medan,26967474,3043455,2.9,42,77.99,4.060232717316906,5
EMP004799,Employee_4799,Male,56,Operations,Operations Staff,2023-05-09,Resigned,,Diploma,Medan,12148303,5362629,4.45,4,73.87,3.1813826146475015,2
EMP004800,Employee_4800,Male,54,Sales,Sales Manager,2019-11-30,Resigned,,Master,Medan,15028601,3615220,3.96,42,88.4,6.620123203285421,5
EMP004801,Employee_4801,Male,52,Finance,Financial Analyst,2022-08-30,Active,,Diploma,Bandung,21687726,7970047,4.41,7,88.2,3.871321013004791,3
EMP004802,Employee_4802,Male,39,Marketing,SEO Specialist,2021-06-01,Active,,High School,Medan,8259430,4241277,3.74,35,96.51,5.117043121149897,3
EMP004803,Employee_4803,Female,51,Operations,Operations Staff,2020-10-24,Resigned,,Bachelor,Surabaya,25045514,5952773,2.8,41,83.21,5.71937029431896,5
EMP004804,Employee_4804,Female,35,HR,HR Manager,2025-09-18,Active,,Master,Jakarta,13836956,2898281,4.41,51,84.62,0.8186173853524983,2
EMP004805,Employee_4805,Female,33,Operations,Operations Manager,2020-10-06,Active,,High School,Bandung,15308905,607803,3.03,41,85.25,5.768651608487337,5
EMP004806,Employee_4806,Male,38,Marketing,SEO Specialist,2021-09-15,Active,,Bachelor,Surabaya,16991165,2039943,2.67,24,82.89,4.826830937713894,1
EMP004807,Employee_4807,Female,27,Operations,Operations Manager,2022-10-15,Active,,Diploma,Yogyakarta,5811552,5008811,2.83,17,81.18,3.7453798767967146,1
EMP004808,Employee_4808,Female,44,Finance,Financial Analyst,2020-08-25,Active,,High School,Bandung,16125549,9409082,3.63,21,77.0,5.883641341546886,5
EMP004809,Employee_4809,Female,58,IT,Software Engineer,2024-01-29,Active,,High School,Bandung,20152336,285416,3.04,50,91.4,2.455852156057495,3
EMP004810,Employee_4810,Female,34,HR,Recruiter,2019-10-26,Active,,High School,Yogyakarta,10848917,3160031,3.74,43,98.27,6.715947980835044,4
EMP004811,Employee_4811,Female,25,HR,HR Staff,2019-03-14,Active,,Diploma,Semarang,12088522,9175473,4.44,17,80.37,7.3347022587268995,5
EMP004812,Employee_4812,Male,54,Logistics,Supply Chain Analyst,2021-02-04,Active,,Master,Medan,18598678,9312668,4.78,16,95.77,5.437371663244353,3
EMP004813,Employee_4813,Male,40,IT,Data Analyst,2023-04-18,Active,,Master,Jakarta,8150186,9641852,2.79,21,89.05,3.238877481177276,1
EMP004814,Employee_4814,Female,33,Logistics,Warehouse Staff,2020-07-31,Active,,Master,Medan,8717032,9883088,3.33,54,88.78,5.952087611225188,4
EMP004815,Employee_4815,Female,30,Sales,Sales Executive,2022-12-23,Active,,Bachelor,Surabaya,9908774,6773168,3.61,40,86.64,3.5564681724845997,4
EMP004816,Employee_4816,Female,57,IT,System Admin,2019-04-16,Active,,Bachelor,Semarang,29166416,4251870,4.13,15,70.48,7.24435318275154,1
EMP004817,Employee_4817,Female,35,IT,Data Analyst,2025-10-28,Active,,Diploma,Yogyakarta,16019391,7090005,2.6,0,78.19,0.7091033538672142,1
EMP004818,Employee_4818,Male,21,Finance,Financial Analyst,2020-05-06,Active,,High School,Bandung,33297326,5365746,4.93,3,95.02,6.187542778918549,4
EMP004819,Employee_4819,Male,30,Customer Service,Customer Support,2024-03-24,Active,,Master,Medan,33184008,3468545,4.42,51,73.78,2.305270362765229,4
EMP004820,Employee_4820,Male,21,Sales,Sales Executive,2024-11-01,Resigned,,Master,Bandung,9601976,8240513,4.96,34,89.74,1.6974674880219027,1
EMP004821,Employee_4821,Female,55,IT,Data Analyst,2020-07-09,Active,,High School,Medan,22481280,1520962,4.67,31,96.7,6.012320328542095,1
EMP004822,Employee_4822,Male,52,Sales,Sales Manager,2019-03-12,Active,,Master,Medan,13958291,1719018,2.73,39,80.68,7.340177960301164,1
EMP004823,Employee_4823,Female,40,Sales,Sales Manager,2021-05-03,Active,,High School,Semarang,6795395,7899508,2.61,5,70.21,5.196440793976728,1
EMP004824,Employee_4824,Male,35,IT,System Admin,2019-03-03,Active,,High School,Surabaya,7612337,5283173,4.01,59,88.14,7.364818617385352,4
EMP004825,Employee_4825,Female,31,Operations,Operations Staff,2022-07-12,Resigned,2025-12-09,High School,Bandung,19349121,1583644,3.29,47,82.39,3.4113620807665983,1
EMP004826,Employee_4826,Male,34,Finance,Financial Analyst,2019-06-20,Active,,Master,Jakarta,6066359,5942143,3.4,44,72.77,7.066392881587953,5
EMP004827,Employee_4827,Female,41,Logistics,Supply Chain Analyst,2023-06-04,Active,,Diploma,Jakarta,13841300,453613,4.88,11,78.76,3.1101984941820673,3
EMP004828,Employee_4828,Female,53,HR,HR Staff,2023-06-08,Active,,Master,Surabaya,24977342,6357343,3.37,12,83.24,3.0992470910335386,2
EMP004829,Employee_4829,Female,37,Customer Service,Customer Support,2022-02-23,Active,,Diploma,Yogyakarta,20854276,9672829,4.74,50,78.0,4.386036960985626,1
EMP004830,Employee_4830,Male,55,Operations,Operations Manager,2025-08-10,Resigned,,Diploma,Bandung,8591498,9387586,2.97,51,99.26,0.9253935660506503,1
EMP004831,Employee_4831,Male,25,Sales,Sales Executive,2023-12-20,Active,,Master,Yogyakarta,31001354,2625662,4.12,55,91.65,2.565366187542779,3
EMP004832,Employee_4832,Female,23,Operations,Operations Staff,2024-10-19,Active,,High School,Medan,29898948,61254,2.53,45,83.09,1.73305954825462,2
EMP004833,Employee_4833,Female,47,Customer Service,Call Center,2025-05-25,Active,,Bachelor,Jakarta,22932806,3115654,2.94,6,90.34,1.136208076659822,3
EMP004834,Employee_4834,Male,43,Customer Service,Call Center,2025-06-17,Resigned,2026-03-11,High School,Jakarta,23858248,7303315,4.24,29,85.99,0.731006160164271,2
EMP004835,Employee_4835,Male,49,IT,System Admin,2021-06-03,Active,,High School,Semarang,23373399,3094049,4.05,31,96.58,5.111567419575633,1
EMP004836,Employee_4836,Male,24,Sales,Sales Executive,2018-05-06,Active,,Diploma,Semarang,26300821,8168895,4.65,5,85.05,8.188911704312115,1
EMP004837,Employee_4837,Male,22,HR,HR Manager,2022-08-22,Active,,Master,Jakarta,20381519,7280556,4.52,49,78.09,3.893223819301848,2
EMP004838,Employee_4838,Male,46,Customer Service,Customer Support,2021-03-21,Active,,Diploma,Yogyakarta,31251335,1076753,4.16,4,96.07,5.314168377823409,2
EMP004839,Employee_4839,Male,25,IT,System Admin,2024-08-11,Active,,Master,Surabaya,27405241,5419385,4.74,51,98.88,1.9219712525667352,2
EMP004840,Employee_4840,Male,28,IT,Data Analyst,2023-07-23,Active,,High School,Yogyakarta,17077189,5257328,3.82,22,93.4,2.976043805612594,5
EMP004841,Employee_4841,Female,42,Logistics,Supply Chain Analyst,2020-03-08,Active,,Bachelor,Semarang,8998225,7110953,2.71,9,72.85,6.349075975359343,5
EMP004842,Employee_4842,Female,57,Marketing,Marketing Executive,2019-05-05,Active,,Bachelor,Bandung,32600563,9320370,4.64,35,95.31,7.19233401779603,5
EMP004843,Employee_4843,Female,45,HR,HR Staff,2022-06-19,Active,,Bachelor,Semarang,12365257,869427,3.71,22,85.13,4.068446269678303,1
